smiles,ld50_zhu
S=C1NCCN1,1.746
C=CCCCC=CCOC(C)=O,0.7290000000000001
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,1.318
CCCc1c(O)cccc1O,2.529
S=C1NCCS1,2.599
CC(OP(C)(=O)F)C(C)(C)C,5.658
CCCCCCCCCCCCc1ccccc1O,2.097
CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,2.501
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,1.622
Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,1.7519999999999998
CCCC(N(C)C)N(C)C,2.293
ClC1=C(Cl)C2(Cl)C(C(Cl)Cl)CC1(Cl)C2(Cl)Cl,2.38
CN(C)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(C)C)cc2)cc1,2.066
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,2.184
CCCCCCCCCCCCCCO,0.904
CCN(CC)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(CC)CC)cc2)cc1,2.795
O=S(=O)(Cl)CCl,2.603
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,1.475
CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O,2.456
COc1cccc(C2(O)CCCCC2CN(C)C)c1,3.063
O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,1.707
CC(C)OC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,2.371
CCSC(C)CC=O,1.645
COc1ccc(C(=O)CCC(=O)O)c2ccccc12,2.157
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.8080000000000003
CC(C)=CC1C(C(=O)OC2CC(=O)C(C3C=CCC3)=C2C)C1(C)C,2.367
CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,1.868
COc1ccc(S(=O)(=O)Nc2nnc(C(C)(C)C)s2)cc1,2.454
COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,2.7430000000000003
C#CCc1cc(COC(=O)C2C(C=C(C)C)C2(C)C)c(C)o1,1.332
CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2,2.073
Nc1ccc2c(c1)C(=O)NC(CCCl)O2,2.064
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,4.706
CC(=O)CC(=O)Nc1ccc(C)cc1C,1.835
CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,1.229
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1,2.958
CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.833
CC1CC=CCC1COC(=O)CCCCC(=O)OCC1CC=CCC1C,1.759
CCOP(=O)(OC=C(Cl)Cl)OCCCl,4.754
CCOC(=O)C1C(C=C(C)C)C1(C)C,1.878
CCOC(=O)CCC1(CCC(=O)OCC)c2ccccc2-c2ccccc21,1.774
CCCCCCCCS(=O)CCCCl,1.625
CCN1CCCC1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC,2.365
ClC1=C(Cl)C2(Cl)C3C4OC4(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,2.967
O=Cc1cc([N+](=O)[O-])ccc1O,2.32
CC(=O)C(Cl)C(=O)OC(C)c1ccccc1,2.437
CC=CC=CCOCCC#N,1.621
CC1(NC(N)=O)CCCC1,2.074
COc1cc([N+](=O)[O-])ccc1N,2.227
CC(c1ccccc1)N(C)N=O,2.437
CCCCNCC1COc2cccc(OCC)c2O1,2.882
CCOC(=O)C(C)O,1.159
COc1cc(OC)cc(OCCO)c1,1.69
CN(C)C(=S)SC(=S)N(C)C,2.6660000000000004
CN(N=O)C(C)(C)c1ccccc1,1.929
COc1cc(OC)cc(OCC(O)CO)c1,2.036
CS(=O)(=O)c1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1,1.435
C=CCSC1=NCCS1,3.161
CC(C)COC(=O)C(C)C,1.052
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,2.684
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.133
C=C(C)C(=O)OCCOC(=O)C(=C)C,1.779
Cc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,2.113
C#CCOP(=O)(OCC(C)C)c1ccccc1,2.624
CN1Cc2ccccc2C(=O)c2cc(CC(=O)O)ccc21,2.525
ClCC=C(Cl)C(Cl)Cl,2.662
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CN2,2.518
C=CC(O)CC#N,2.6860000000000004
OCc1ccco1,2.744
CC(C)CCCCCCCCCCO,1.071
Cc1ncsc1C,2.072
CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,3.472
O=Cc1cccs1,2.088
CC(C)(C)c1ccccc1,1.644
CCOC(=O)Cc1n[nH]c2ccc(Cl)cc12,1.6969999999999998
CSC(C)=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SC,3.3080000000000003
Nc1cccc2c(Cl)ccc(Cl)c12,1.784
CC(C)(C)c1ccc2c(c1)C(C)(C)CC2,1.116
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,1.249
O=S(=O)(Cl)c1ccccc1,1.955
CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N,3.764
C=CCOC1=NS(=O)(=O)c2ccccc21,2.041
CC(C)(C)C1CCC(O)CC1,1.571
CC(C)(Oc1ccccc1)C(=O)OCCN1CCOCC1,1.569
CCOP(=S)(Oc1cnn(C)c(=O)c1SCC)OC(C)C,3.613
CC1=CCC(C(C)(C)O)CC1,1.475
CCc1nc(N)nc(N)c1-c1ccccc1,3.2310000000000003
CCCCNS(=O)(=O)c1ccccc1,2.017
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,2.339
CCC(C)C(CN(C)C)c1cc(F)ccc1OC,2.927
O=C(Cl)c1ccccc1,1.869
NC(Cc1ccc(O)c(C(=O)O)c1)C(=O)O,1.654
O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,2.6060000000000003
CCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,2.652
COc1ccc(CC(N)C(=O)O)cc1C(=O)O,1.68
O=[N+]([O-])c1ccccc1,2.547
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,2.516
C=CC(=O)NCOC,2.842
COP(=O)(OC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,3.526
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1.936
O=[N+]([O-])C(Br)(Br)CO,3.932
CCC1=CSC(S)N1,3.624
CCOP(=O)(OCC)OC(=C(Cl)Cl)c1ccc(Cl)cc1Cl,4.1160000000000005
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,2.3040000000000003
CCC(C)C(CN(C)C)c1ccc(OC)c(Cl)c1,2.774
N#CC1OC1C#N,2.576
Nc1cc([N+](=O)[O-])ccc1O,1.808
O=C(C=Cc1ccccc1)NO,1.882
CC(C)c1cccc(C(C)C)c1,1.341
CCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.799
CN1CCC(c2c[nH]c3ccccc23)C1,2.6860000000000004
NS(=O)(=O)OCC(Cl)(Cl)Cl,1.66
CCOc1ccc(F)cc1C(CN(C)C)C(C)CC,2.917
Fc1ccc2[nH]c(C(F)(F)F)nc2c1,4.09
O=[N+]([O-])c1cc2c(ccc3ccccc32)o1,2.6860000000000004
C=CCC(CC=C)C(=O)O,2.391
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,2.143
CCC(C)c1ccc(O)cc1,1.788
CCCOc1ccc(Cl)cc1C(CN(C)C)C(C)CC,2.725
Nc1ccc2[nH]c(C(F)(F)F)nc2c1,3.477
CC(C)(C)c1ccc2[nH]c(C(F)(F)F)nc2c1,3.84
CCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.604
CCOC(=O)c1ccc([N+](=O)[O-])cc1,1.866
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,2.025
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,3.285
CCCCOc1ccc(C(CN(C)C)C(C)CC)cc1Cl,2.4730000000000003
CCOC(=O)C(Br)CBr,3.035
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,2.297
CS(=O)C(C)(C)C(=O)O,1.3019999999999998
CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O,2.291
C=C(C)C(=O)OCC(C)O,1.11
CN(N=O)c1ccc(N=O)cc1,2.081
CC1=CCC(C(C)C)C=C1,1.378
CCCCC(CC)CNCC(C)(N)CNCC(CC)CCCC,2.612
COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,2.609
C=C(C#N)CCO,2.399
CC1=CC=C(C(C)C)CC1,1.909
CCC(C)N(C(=O)c1ccc(Cl)c(Cl)c1)C(C)CC,2.319
Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.588
S=C=NCCN=C=S,3.11
CC(CC(=O)OC(C)(C)C)=NNc1ccc(N2CCOCC2)nn1,2.539
Cc1cc(-n2c(C)nc3ccccc3c2=O)cc(C)c1O,3.0860000000000003
CN(C)c1ccc(N)cc1,3.435
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)([O-])CCC341,2.295
CCOC(=O)C(SP(=O)(OC)OC)c1ccccc1,3.684
O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,3.2060000000000004
O=[N+]([O-])c1ccc(CCl)cc1,1.977
CN(C)C(=O)Nc1cccc(OC(F)(F)C(F)F)c1,2.345
O=C(Cl)c1ccc(C(=O)Cl)cc1,1.91
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,5.252000000000002
CSc1nnc(C2(C)CC2(Cl)Cl)c(=O)n1N,2.365
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,1.807
CN1CCOC1,2.324
CSC(C)(C)C=NOC(=O)N(C)SN(C)Cc1ccccc1,4.56
O=C=Nc1ccc([N+](=O)[O-])cc1,2.011
O=C(NN=CC(O)C1OC(=O)C(O)C1O)c1ccncc1,1.662
Cc1ccccc1N(CCO)CCO,1.948
CCCCN(CCCC)SN(C)C(=O)ON=CC(C)(C)SC,4.447
CCOC(=O)C1(c2ccccc2)CCN(CCOCc2ccccc2)CC1,3.112
CCOc1ccc([N+](=O)[O-])cc1,1.705
C1CN2CCC1CC2,3.136
CC(C)c1cccc(C(C)C)c1N=C=O,2.158
CC1(NC(N)=O)CCCCC1,2.177
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,2.98
CC1(C)OCC(CO)O1,1.276
CC12CCCC(C)(OC1)O2,1.935
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,2.12
COP(=S)(OC)SCC(N)=O,2.367
C=CCOc1nc(OCC=C)nc(OCC=C)n1,2.6260000000000003
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,2.435
CCCCC(C)(C)C(O)C=CC1C(C)CC(=O)C1CC=CCCCC(=O)O,4.2360000000000015
NC(=S)Nc1ccc(Cl)cc1,4.095
C=CCCCCC=C,0.875
c1ccc(CC2OCCO2)cc1,1.873
CC(C)CCCC1CCC(C)(C(=O)NCC(=O)O)CC1,1.44
CCCCCCCCCCCl,-0.343
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,2.441
FCOC(C(F)(F)F)C(F)(F)F,1.268
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,1.435
OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.608
CC(=NNCCC1CCCCC1)C(=O)O,2.611
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,3.533
COc1ccc(O)c(C(N)=O)c1,1.944
Nc1ccc(Cc2ccc(N)cc2)cc1,2.584
c1ccc(Cc2ccccc2)cc1,1.874
CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,1.652
O=C1C2C3OC3C1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.693
O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.9360000000000004
CC(C)OC(=O)c1cncc(C(=O)OC(C)C)c1,1.682
CCCCCCC(C=O)=Cc1ccccc1,1.844
FC(F)(F)c1cccc(N=Cc2cccnc2)c1,2.495
OC1C2C3OC3C1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.52
Cc1cc(C(=O)Nc2ccccc2)c(C)o1,3.527
CCC(C)Nc1ccc(NC(C)CC)cc1,3.173
O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,3.472
COc1cccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1,1.759
Cc1cc(C(=O)c2ccccc2)ccc1N=Cc1ccc(OCCC(C)C)cc1,2.41
CCCCOC(=O)c1ccc(-n2nc(OCc3ccccc3)c3ccccc32)cc1,2.302
FC(F)(F)c1nc2cc(I)ccc2[nH]1,3.512
O=C(Oc1ccccc1)Oc1ccccc1,2.155
Cc1cc(C(=O)c2ccccc2)ccc1N=Cc1cccc(OCCC(C)C)c1,2.264
CC1=CCC2CC1(S)C2(C)C,1.749
CCCC(c1cc(C)cc(C)c1O)c1cc(C)cc(C)c1O,1.734
CCNc1cccc(C)c1,2.3680000000000003
CC(C)N1CCCC1=O,1.642
O=C=Nc1ccc(Cl)c(Cl)c1,3.315
O=C(CCl)OCC1CC2C=CC1C2,3.08
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,4.812
C=CCOP(OCC=C)OCC=C,3.055
Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,2.193
CC1NC(C)N(CCN2C(=S)SC(C)NC2C)C(=S)S1,1.846
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC,3.97
CC(C)(O)CCc1ccccc1,1.873
CCCCC(CC)C(=O)O[Si](C)(OC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,2.317
CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1,1.744
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,6.032
CC(=O)OC(C)(C)CCc1ccccc1,1.629
CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC,1.224
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,3.455
O=C(O)CCC(=O)OCCCCCc1ccc(Cl)cc1,2.422
Cc1cc(NC(=O)c2ccccc2O)n(-c2ccccc2)n1,2.346
CCC1(NC(N)=O)CCCC1,2.216
CCCc1ccc(C=O)cc1,1.967
Nc1ccc(N=Nc2ccc(O)cc2)cc1,2.039
c1ccc(CCc2ccccc2)cc1,1.606
CC(Oc1ccccc1C1CCCCC1)C(=N)NO,3.703
Cc1ccoc1C,2.506
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,2.21
C1CN(SSN2CCOCC2)CCO1,1.74
CC(C)N=C1SC(=NOC(=O)N(C)SN(C)C(=O)ON=C2SC(=NC(C)C)SC2(C)C)C(C)(C)S1,3.711
CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1,2.928
NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,1.838
CCCC(=O)OCc1ccccc1,1.884
CCCCC(C)(C)O,2.151
CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,2.5340000000000003
CCN=C1SC(=NOC(=O)NC)C(C)(C)S1,4.618
CC(C)C(=O)OCCc1ccccc1,1.568
CNC(=O)ON=C1SC(=NC(C)C)SC1(C)C,4.4910000000000005
COC(=O)C1CCc2cc(C3CCCCC3)ccc21,2.799
Nc1ccc(F)c(F)c1F,2.323
CC(=O)OCC=Cc1ccccc1,1.7280000000000002
CC(C)N=C1SC(=NOC(=O)N(C)SC(Cl)(Cl)Cl)C(C)(C)S1,3.274
COC(=O)C1CCc2cc(C3CCCCC3)ccc21,3.007
Nc1ccc(F)c(F)c1,2.579
BrCCc1ccccc1,2.358
CCCCc1cc[nH]n1,2.387
O=C1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.531
CNC(=O)ON=C1SC(=NC(C)(C)C)SC1(C)C,3.963
BrC=Cc1ccccc1,2.166
CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,4.799
Clc1ccc([Si]23OCCN(CCO2)CCO3)cc1,2.74
CNC(=O)ON=C1SC(=NN(C)C)SC1(C)C,5.186
CC(C)Oc1ccccc1N,2.255
CN(C)N=C1SC(=NOC(=O)N(C)SC(Cl)(Cl)Cl)C(C)(C)S1,5.085
c1coc(-c2nc3ccccc3[nH]2)c1,2.5660000000000003
OCCc1ccccn1,1.113
CCOC(=O)C(C)(C)N=NC(C)(C)C(=O)OCC,2.676
O=C=Nc1ccc(Cl)cc1,3.0460000000000003
O=C1c2cc(Cl)ccc2OC2CCON12,2.1630000000000003
CN(SC(Cl)(Cl)Cl)C(=O)ON=C1SC(=C(C#N)C#N)SC1(C)C,2.904
CC=CC=CC(C)=O,1.959
CC1CC2Oc3ccc(Cl)cc3C(=O)N2O1,2.315
CCCCCCCCCc1ccc(O)cc1,2.134
O=C(Nc1nc(-c2ccccc2)cs1)OCC(Cl)(Cl)Cl,2.806
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,3.0860000000000003
CCNCc1cc([N+](=O)[O-])ccc1O,2.287
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,2.011
O=COCc1ccccc1,1.988
[O-][n+]1cccc(CSc2ccncn2)c1,1.979
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],1.357
CNC(=O)Oc1cc(C)ccc1C(C)C,2.6180000000000003
O=COCCc1ccccc1,1.669
CC(C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-],3.547
Cc1cc(SCc2ccc[n+]([O-])c2)nc(N)n1,1.948
CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,3.062
O=COCC=Cc1ccccc1,1.7480000000000002
CC(C)OC(=O)C(Cl)(Cl)Cl,1.67
Cc1nc(N)cc(SCc2ccc[n+]([O-])c2)n1,2.053
CCCCCCCC1CCC(=O)O1,0.998
CCON=C(OC(=O)c1ccccc1)c1c(OC)ccc(Cl)c1OC,1.385
Cc1ccc(C#N)cc1,1.489
CCOc1ccc(Cl)cc1C(CN1CCCCC1)C(C)CC,2.862
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,2.58
O=C1CC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1.689
C=CC1OCCO1,3.073
Cc1ccc(C=O)cc1,1.876
C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl,2.5540000000000003
COC(=O)c1ccc(N=NN(C)C)cc1,3.6
C#CC(C)(CCC=C(C)C)OC(C)=O,1.305
CC1CCCC2N(C)C=C(C(N)=O)C(=O)N12,2.781
Nc1nncs1,2.602
OCC1CCC(CO)CC1,1.654
CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,3.128
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,3.085
O=Nc1ccc(N=O)cc1,2.125
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,2.145
CC(C)CNC(=S)NCC(C)C,2.372
CCCC(C)(Oc1ccc(Cc2ccc(Cl)cc2)cc1)C(=O)OCc1cccnc1,1.6269999999999998
C#CC(O)CCC,2.891
O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,1.383
Cc1cccc(N2CC(CO)OC2=O)c1,2.228
CCOC(=O)CC,1.068
O=C(Cl)c1cccc(S(=O)(=O)Cl)c1,2.128
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,2.39
Cc1cccc2[nH]nnc12,2.295
CCOC(=O)CCl,2.833
O=C1OC(=O)c2ccc(Cl)c3cccc1c23,1.828
COc1ccc(C=CC(=O)OCCC(C)C)cc1,1.413
CC[Si](N(C)C)(N(C)C)N(C)C,2.245
CCC(C)OC(C)=O,1.56
CCCCOC(=O)C1CCC(C(=O)OCCCC)C1,1.619
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1.889
CC(C)OC(=O)OOC(=O)OC(C)C,1.984
ClC1=C(Cl)C2C(C1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.159
COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,2.481
O=C(O)C1CCC(C(=O)O)C1,1.6869999999999998
CC(=O)OCC=C(C)CCC=C(C)C,1.491
CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],4.066
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,1.764
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,1.941
CC(C)=CCCC(C)CC=O,1.804
Cc1ccccc1C(=O)N=C1NCCS1,2.383
NCCNCCNCCNCCNCCN,2.162
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(I)c(I)c(I)c(I)c21,2.468
C=COC(=O)CCCCC(=O)OC=C,1.491
CCCC(=O)OCC=C(C)CCC=C(C)C,1.3230000000000002
COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.807
Nc1ccc2cc(S(=O)(=O)O)ccc2c1CS(=O)(=O)O,1.538
CC=CC=CC(=O)NO,1.713
CCCC(=O)OC(=O)CCC,1.255
CCOP(=S)(Oc1cnn(C)c(=O)c1)OC(C)C,4.466
CCOC(=O)C1=CNC2CCCC(C)N2C1=O,1.979
Cc1ccc(S(=O)(=O)N=C=O)cc1,1.946
CCCCCCCC(=O)OCC,0.8220000000000001
COP(N)(=S)SC,2.798
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.545
C=CN(C(C)=O)c1ccccc1,1.816
CC(C)Cc1cccc2c(CC(=O)O)cccc12,2.6060000000000003
CCCOC(=O)CC,1.051
CCCOCC(C)OCC(C)O,2.073
Cc1ccc(CNC2=NCCS2)cc1,3.013
CCCCOC(=S)SC(=S)OCCCC,2.279
CCCCOCC(C)OCC(C)O,2.109
Oc1ccc(Cl)cc1,2.283
CC(C)SSC(Cl)C(Cl)Cl,3.0780000000000003
Cc1ccccc1CNC1=NCCS1,3.1
CC(=O)OCC1CC2OC2CC1C,1.281
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2.071
O=[N+]([O-])C1(Br)COCOC1,2.668
ClCC1CO1,3.012
FC(F)(F)c1cccc(CNC2=NCCS2)c1,3.716
C=CCOCC1CO1,1.853
C1CCC(CNC2=NCCS2)CC1,3.5980000000000003
COc1ccc(-c2cc(C)[nH]c2-c2ccc(OC)cc2)cc1,2.212
NCCN(CCN)CCN,2.774
C=CCBr,3.004
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,1.663
CCOc1c(OP(=S)(OCC)OC(C)C)cnn(C)c1=O,4.573
CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,1.723
C#CCBr,3.3510000000000004
CC(SCC(=O)O)c1ccc2c(c1)Cc1ccccc1-2,2.174
CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,2.115
O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,3.701
CC(C(=O)O)c1ccc2oc3ccccc3c(=O)c2c1,2.571
Cc1cc2c(cc1C)C(=O)c1[nH]nnc1C2=O,2.365
CCCN,2.2030000000000003
CNC(=O)C(Cl)C(C)=O,2.33
CC1(c2ccccc2)OC(C(=O)O)=CC1=O,1.862
CCOC(=O)C1=CN(C)C2CCCC(C)N2C1=O,2.824
C=COC,1.074
Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,2.9210000000000003
[O-][n+]1c2c([n+]([O-])c3ccccc31)CCCC2,2.2030000000000003
CCOC(=O)C1=CN(CC)C2CCCC(C)N2C1=O,2.553
COC=O,2.102
COc1ccc(C(=O)N2CCCC2=O)cc1,1.6880000000000002
CC(C)(C)CC(C)(C)N,2.773
CCCCCCC(=O)NO,1.6569999999999998
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1.254
CC(C)(C)OC(=O)CCl,2.5980000000000003
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.987
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,2.563
CC(CO)Oc1ccccc1,1.731
Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,2.26
CCCCOP(=O)(O)OCCCC,1.817
CCOP(=S)(Oc1cnn(CC)c(=O)c1OC)OC(C)C,4.97
CC(=O)OOC(C)(C)C,2.292
CC(O)COC(=O)CBr,2.472
CCCCCCCCCC(=O)NP(=O)(OC)SC,3.373
CCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.2189999999999985
CCCC(=O)NP(=O)(OC)SC,3.228
CCCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.624
CN(C)CCN,1.89
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,2.679
CC(C)NC(C)C,2.119
CCCCCC(=O)NP(=O)(OC)SC,3.981
CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCC(C)(C)CO1,2.716
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,4.238
CCOP(=O)(NC(C)=O)SC,2.596
CSC(C)=NOC(=O)N(C)SN(C1CCCCC1)P1(=S)OCC(C)(C)CO1,1.755
O=[N+]([O-])c1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.3580000000000005
Nc1cccc(N)c1,2.587
COC(=O)CC(=O)OC,1.394
COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2.351
CSC(C)=NOC(=O)N(C)SN(C(C)C)P1(=S)OCCCO1,2.81
FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Cl)c2[nH]1,4.9510000000000005
